iter	RMSE
410	0.0006140602238
411	0.0006023531455
412	0.000598166932
413	0.0005891327018
414	0.0005812063579
415	0.0005772182718
416	0.0005711042442
417	0.0005605385143
418	0.0005592142644
419	0.000553959881
420	0.000551123082
421	0.000542818643
422	0.0005315370292
423	0.0005248472034
424	0.0005222274478
425	0.0005156240096
426	0.0005133421317
427	0.0005038800577
428	0.0004993361849
429	0.0004925019309
430	0.0004896845496
431	0.0004846935576
432	0.0004762957929
433	0.0004703996671
434	0.0004617800257
435	0.0004567264683
436	0.0004511634836
437	0.0004501826492
438	0.0004454645382
439	0.0004424283413
440	0.0004379346451
441	0.0004292060819
442	0.0004254245139
443	0.0004220533927
444	0.0004149365491
445	0.0004041405347
446	0.0004021194051
447	0.0004000525808
448	0.0003967755821
449	0.0003946287554
